numUniqueEditors,numEdits,connectivity,numAnonEdits,numRegisteredEdits,numExternalLinks,numReverts,numBrokenLinks,numInnerLinks,articleLength,flesch,kincaid,infoNoise,diversity,numImages,adminShare,age,medianRevertTime,id,lang,name,authority,completeness,complexity,informativeness,consistency,volatility,currency,informativeness2,infoNoise2,,
107,165,10910,39,126,24,9,0,65,7783,46,-1,0.872414236,0.648484848,10,0,5853,9,444862,fr,Syndrome de Prader-Willi         ,1173.3,1582.6,46,3.13435763260253,2926.5,9,12,3.14037074717013,0.882436093768406,,
76,127,9028,43,84,44,5,0,65,6028,42,-1,0.896483079,0.598425197,6,0.007874015748032,5195,3,436653,fr,Syndrome de Raynaud         ,970.7,1231.6,42,1.97883472926866,2597.50472440945,3,56,1.97883472926866,0.896483078964831,,
86,153,11097,50,103,29,12,0,66,10118,40,-1,0.873789286,0.562091503,11,0.006535947712418,5558,0,436057,fr,Syndrome de Stevens-Johnson         ,1187.2,2050,40,3.48701866989136,2779.00392156863,0,122,3.48701866989136,0.873789286420241,,
35,134,10523,9,125,64,2,0,130,17769,37,-1,0.895942372,0.26119403,5,0,3842,8,460870,fr,Syndrome de tachycardie orthostatique posturale       ,1113.2,3605.8,37,1.88084900501712,1921,8,95,1.88039245776343,0.895181459456455,,
41,52,9518,21,31,6,4,2,33,3431,57,-1,0.892742641,0.788461538,5,0,5262,4,467564,fr,Syndrome de Tietze         ,980.1,700.2,57,1.56256866130081,2631,4,341,1.56256866130081,0.892742640629554,,
57,86,10952,26,60,6,1,1,36,2707,46,-1,0.881049132,0.662790698,3,0,5627,3,460793,fr,Syndrome de Treacher Collins        ,1136.5,556.2,46,1.03095506052354,2813.5,3,80,1.03095506052354,0.88104913188031,,
169,293,10939,110,183,30,23,3,65,8830,50,-1,0.883352208,0.576791809,10,0.010238907849829,6276,1,440288,fr,Syndrome de Turner         ,1239.5,1793.2,50,3.18393623970408,3138.00614334471,1,40,3.18393623970408,0.883352208380521,,
58,94,10312,17,77,34,2,1,44,4497,65,-1,0.831220814,0.617021277,13,0,5945,4,458819,fr,Syndrome de Waardenburg         ,1080.1,917.4,65,4.0285197223681,2972.5,4,9,4.02900859110596,0.832035595105673,,
128,265,11018,68,197,57,5,15,124,14474,50,-1,0.881718944,0.483018868,12,0,5899,4,455065,fr,Syndrome de Williams         ,1226.6,2950.4,50,3.83922004583365,2949.5,4,56,3.83922004583365,0.881718944313942,,
122,222,10807,49,173,122,1,24,171,17780,56,-1,0.872440945,0.54954955,6,0.004504504504505,5604,7,442469,fr,Syndrome des jambes sans repos       ,1201.3,3634,56,1.9937348371994,2802.0027027027,7,28,1.9938059704897,0.872559500365723,,
154,283,10838,79,204,61,13,2,73,15468,52,-1,0.880010344,0.544169611,12,0,5952,3,450139,fr,Syndrome du canal carpien        ,1223.5,3123.6,52,3.80150443957707,2976,3,153,3.80150443957707,0.880010343935868,,
118,203,10961,42,161,61,1,12,103,13360,27,-1,0.891916168,0.581280788,13,0.004926108374384,4289,5,433497,fr,Syndrome du savant         ,1197.3,2718,27,4.0863812276924,2144.50295566502,5,10,4.0863812276924,0.891916167664671,,
98,163,10740,55,108,16,3,5,126,19867,49,-1,0.888609252,0.601226994,5,0,5717,3,450177,fr,Syndrome myélodysplasique          ,1151.2,4025.8,49,1.67242935459456,2858.5,3,105,1.67242599033154,0.888603644417598,,
78,134,10821,22,112,30,7,2,177,4237,59,-1,0.892612698,0.582089552,8,0.037313432835821,5507,5,431897,fr,Syndrome pieds-mains-bouche          ,1148.2,919,59,2.58631388725478,2753.5223880597,5,71,2.58631388725478,0.892612697663441,,
245,422,11086,90,332,22,21,3,195,18470,58,-1,0.892907417,0.58056872,14,0.035545023696683,6615,8,425390,fr,Syndrome respiratoire aigu sévère        ,1303.9,3773.2,58,4.38740321823272,3307.52132701422,8,38,4.38740321823272,0.892907417433676,,
51,83,10586,16,67,25,3,0,52,3679,33,-1,0.891274803,0.614457831,6,0.012048192771084,5369,5,436263,fr,Syndrome sérotoninergique          ,1100.3,756.6,33,1.96609018296617,2684.50722891566,5,168,1.96609018296617,0.89127480293558,,
100,174,10703,45,129,3,23,2,54,2607,57,-1,0.896432681,0.574712644,4,0.022988505747127,6276,0,474757,fr,Syndrome triple X         ,1154.5,543.8,57,1.39303202253879,3138.01379310345,0,135,1.39303202253879,0.896432681242808,,
1723,3738,12214,1318,2420,202,387,0,228,40601,36,14.7,0.881702421,0.46094168,64,0.104601391118245,6572,3,15760,en,Synesthesia           ,2975.7,8211.4,36,19.4524564446479,3286.06276083467,3,18,19.4524564446479,0.881702421122632,,
327,614,11063,246,368,35,20,9,163,40264,59,-1,0.885356646,0.53257329,3,0.003257328990228,5706,6,430569,fr,Synesthésie           ,1393.5,8121.6,59,1.11167001373994,2853.00195439739,6,20,1.11167001373994,0.885356646135506,,
942,2019,12270,693,1326,257,236,162,782,42240,37,17.1,0.880800189,0.466567608,130,0.182268449727588,4505,0.5,24066,en,Synthetic cannabinoids          ,2212.6,8825.6,37,39.2485395490004,2252.60936106984,0.5,23,39.2483424897012,0.880471757228538,,
3,19,540,0,19,23,3,28,80,7753,-1,-1,0.889075197,0.157894737,7,0,389,80,494558,id,Syok septik          ,64.9,1593.8,-1,2.53870827591357,194.5,80,334,2.53870827591357,0.889075196698052,,
179,502,11089,139,363,26,30,0,98,30857,62,-1,0.876041093,0.356573705,3,0.00199203187251,5640,3,444149,fr,Système Rhésus          ,1323.4,6210.6,62,1.21168043256213,2820.00119521912,3,87,1.21168043256213,0.876041092782837,,
62,115,9850,27,88,16,11,1,49,4485,58,-1,0.883389075,0.539130435,10,0,4485,2,439946,fr,Système XY de détermination sexuelle       ,1041.1,917,58,3.20655518394649,2242.5,2,173,3.20655518394649,0.883389074693422,,
80,130,10807,32,98,5,7,0,33,2686,24,-1,0.866716307,0.615384615,4,0,5029,8,461454,fr,Tabac à priser         ,1142,550.4,24,1.35079901483476,2514.5,8,331,1.35044197156507,0.866121234659725,,
55,81,11958,28,53,13,5,1,45,7504,35,-1,0.888192964,0.679012346,11,0,3286,10,559468,it,Tabacco da fiuto         ,1238,1519.2,35,3.42550837084419,1643,10,238,3.42541946184489,0.888044782087165,,
84,116,10900,47,69,7,9,2,70,2414,-77,-1,0.883181442,0.724137931,6,0.008620689655172,5208,1,548766,it,Tachicardia           ,1150.4,511.6,-77,1.89542610633374,2604.00517241379,1,655,1.89542610633374,0.883181441590721,,
477,812,11123,300,512,28,88,1,332,11837,20,19.1,0.879614767,0.587438424,14,0.192118226600985,6703,3,10901,en,Tachycardia           ,1513.3,2500.6,20,4.37530580616594,3351.61527093596,3,41,4.37530580616594,0.879614767255217,,
136,213,10867,67,146,6,15,0,96,5631,36,-1,0.882791689,0.638497653,5,0.004694835680751,6162,10,434010,fr,Tachycardie           ,1190.2,1164.6,36,1.64657642176983,3081.00281690141,10,18,1.64657642176983,0.88279168886521,,
196,281,12110,98,183,10,17,1,60,11002,62,-1,0.902017815,0.697508897,5,0.00711743772242,6295,3,505022,de,Tachykardie           ,1351.4,2224.8,62,1.62270535088735,3147.50427046263,3,80,1.62270535088735,0.902017814942738,,
151,257,12229,72,185,25,12,5,92,21600,9,-1,0.878564815,0.587548638,10,0.003891050583658,5482,0,560527,it,Taglio cesareo          ,1346,4358.8,9,3.17460970600951,2741.00233463035,0,124,3.17460970600951,0.878564814814815,,
1,15,104,0,15,44,0,24,61,19957,-1,-1,0.898030766,0.066666667,2,0,108,0,492581,id,Tahap-tahap penelitian klinis         ,23.9,4025.4,-1,1.09881845968833,54,0,102,1.09881845968833,0.898030766147217,,
6,9,7979,1,8,0,2,0,3,903,-1,-1,0.861572536,0.666666667,2,0,1272,15,480959,id,Takikardia           ,801.9,181.8,-1,0.716943521594684,636,15,648,0.716943521594684,0.861572535991141,,
68,100,12195,28,72,19,3,3,30,5945,-1,-1,0.894365013,0.68,2,0.01,5551,56,487100,id,Talasemia           ,1270.6,1202.2,-1,0.728619007569386,2775.506,56,46,0.728619007569386,0.894365012615643,,
75,116,10030,39,77,37,10,3,63,3658,99,-1,0.881902679,0.646551724,3,0.017241379310345,5356,21,130517,pt,Talassemia           ,1067.1,758,99,1.041210572953,2678.01034482759,21,947,1.041210572953,0.881902679059595,,
167,273,11971,128,145,30,41,2,116,6418,16,-1,0.876752883,0.611721612,10,0.007326007326007,5513,424,563139,it,Talassemia           ,1343.5,1330.8,16,3.15901876247778,2756.5043956044,424,106,3.15898164966739,0.876691027833929,,
24,46,10134,2,44,26,2,1,41,1980,-1,-1,0.853030303,0.52173913,3,0,4437,41.5,414127,ca,Talassèmia           ,1038,412.8,-1,1.09877470355731,2218.5,41.5,237,1.09877470355731,0.853030303030303,,
62,533,12258,36,497,528,0,107,251,28137,-1,-1,0.864910971,0.116322702,44,0.015009380863039,5746,0,405241,ca,Talidomida           ,1507.3,5770.6,-1,13.6491529617782,2873.00900562852,0,9,13.6491529617782,0.864910971318904,,
3,5,300,0,5,42,0,22,82,2917,-1,-1,0.886870072,0.6,4,0,818,0,478950,id,Talidomida           ,40.5,625,-1,1.37212204319506,409,0,23,1.37497601395552,0.891626689925861,,
109,145,12175,60,85,53,12,4,77,8489,73,-1,0.875250324,0.751724138,5,0,5535,6,126329,pt,Talidomida           ,1303,1730.2,73,1.57411571161056,2767.5,6,278,1.57409819798203,0.875221134567756,,
120,210,10916,57,153,33,16,3,75,8031,36,-1,0.879093513,0.571428571,10,0.023809523809524,5687,1,550097,it,Talidomide           ,1195.7,1637.4,36,3.18459896472597,2843.51428571429,1,377,3.18460554371002,0.87910447761194,,
38,51,10880,7,44,2,2,0,8,685,70,-1,0.889051095,0.745098039,4,0,5122,4,150890,pt,Tampão           ,1112.6,140.2,70,1.28637183340489,2561,4,506,1.28637183340489,0.889051094890511,,
30,73,12077,2,71,8,1,3,68,9716,-1,-1,0.844174557,0.410958904,6,0,5321,83,422080,ca,Tampó           ,1237.4,1971.6,-1,2.05992939199287,2660.5,83,24,2.05992939199287,0.844174557431042,,
283,467,12013,122,345,17,58,2,54,12544,56,-1,0.901945153,0.605995717,9,0.021413276231263,6408,2,538352,de,Tampon           ,1431,2531.2,56,2.87756966142988,3204.01284796574,2,29,2.87756966142988,0.901945153061224,,
1538,2690,12256,1106,1584,126,629,1,142,23069,38,17.2,0.88018553,0.571747212,82,0.165799256505576,6506,5,59975,en,Tampon           ,2664.7,4671,38,24.7850629910817,3253.0994795539,5,17,24.7850629910817,0.880185530365425,,
4,8,676,0,8,12,2,6,27,3763,-1,-1,0.868190274,0.5,4,0,2308,65,489650,id,Tampon           ,73.2,765.8,-1,1.42091416423067,1154,65,331,1.42091416423067,0.868190273717778,,
7,9,6897,1,8,27,2,0,15,4126,79,-1,0.863548231,0.777777778,5,0,962,1224,172750,tr,Tampon (jinekoloji)          ,699.3,831.2,79,1.5514622717725,481,1224,62,1.5514622717725,0.863548230731944,,
116,209,10882,25,184,29,9,13,127,19948,54,-1,0.882995789,0.555023923,17,0.019138755980861,6167,1,447594,fr,Tampon hygiénique          ,1185.1,4045.6,54,5.29678311936393,3083.51148325359,1,100,5.29682884016176,0.883071990381243,,
55,73,10532,19,54,2,7,30,240,1516,-6,-1,0.816622691,0.753424658,2,0,5673,22,128219,pt,Taquicardia           ,1090.5,411.2,-6,0.637918820255178,2836.5,22,309,0.637918820255178,0.816622691292876,,
40,61,10613,1,60,21,1,0,46,1509,-1,-1,0.855533466,0.655737705,4,0,4732,0,404585,ca,Taquicàrdia           ,1092.2,320.2,-1,1.31987745657204,2366,0,48,1.31987745657204,0.855533465871438,,
12,21,6915,2,19,26,1,6,34,2642,54,-1,0.884935655,0.571428571,2,0,4299,59,156416,tr,Tardiv diskinezi          ,705.9,544.4,54,0.788104250027036,2149.5,59,139,0.788104250027036,0.884935654806964,,
375,733,11534,265,468,111,46,0,88,13590,37,15.5,0.888668138,0.51159618,1,0.133697135061392,6432,5,10903,en,Tardive dyskinesia          ,1510.8,2753.2,37,0.526243174953094,3216.08021828104,5,25,0.526243174953094,0.888668138337012,,
46,74,12118,9,65,7,1,19,57,2141,16,-1,0.813171415,0.621621622,5,0,5632,156,156845,tr,Taşikardi           ,1245.5,458.6,16,1.61492987616295,2816,156,55,1.61515786814852,0.813551401869159,,
18,34,11919,10,24,4,1,0,10,486,49,-1,0.847736626,0.529411765,2,0,3286,287.5,161972,tr,Taşıyıcı annelik          ,1207.5,101.2,49,0.790994916485113,1643,287.5,55,0.790994916485113,0.847736625514403,,
71,100,12174,28,72,7,12,0,26,1658,9,-1,0.88721351,0.71,6,0,5649,0.5,545680,it,Tasso di mortalità         ,1269.4,342,9,1.90632810615199,2824.5,0.5,119,1.90632810615199,0.887213510253317,,
4,8,577,0,8,38,0,21,279,2395,-1,-1,0.858455115,0.5,5,0,740,0,477748,id,Tasuku Honjo          ,68.5,599,-1,1.71507306889353,370,0,490,1.71507306889353,0.858455114822547,,
25,44,7025,6,38,39,1,18,293,6219,16,-1,0.866377231,0.568181818,7,0,941,0.5,546972,it,Tasuku Honjo          ,729.4,1368.2,16,2.27891724773056,470.5,0.5,41,2.27891724773056,0.866377231066088,,
40,74,7394,5,69,17,1,1,283,6988,50,-1,0.88838008,0.540540541,2,0.054054054054054,3213,1,502921,de,Tasuku Honjo          ,773.8,1511.2,50,0.808703723758103,1606.53243243243,1,21,0.808703723758103,0.888380080137378,,
16,23,7109,4,19,36,2,6,117,2362,54,-1,0.859441152,0.695652174,4,0.043478260869565,1618,2,124201,pt,Tasuku Honjo          ,729.2,521.6,54,1.29827338659206,809.026086956522,2,152,1.29827338659206,0.859441151566469,,
208,351,8574,121,230,61,51,4,398,6165,22,24.7,0.869261963,0.592592593,47,0.125356125356125,2623,6,8149,en,Tasuku Honjo          ,1043.9,1393.8,22,14.26600162206,1311.57521367521,6,121,14.26600162206,0.86926196269262,,
12,23,440,1,22,39,2,1,330,3327,28,-1,0.889990983,0.52173913,11,0,941,32,428648,fr,Tasuku Honjo          ,61.2,797.8,28,3.5209511114596,470.5,32,563,3.5209511114596,0.889990982867448,,
220,360,10976,103,257,16,29,1,254,9832,13,-1,0.86869406,0.611111111,7,0.016666666666667,6000,2,425401,fr,Taux de mortalité         ,1271.8,2068.4,13,2.25454976946027,3000.01,2,26,2.25454976946027,0.868694060211554,,
23,51,11302,2,49,7,1,1,15,4035,-1,-1,0.83692689,0.450980392,3,0.313725490196078,3914,0,421029,ca,Taxa d'alcoholèmia          ,1152,813.4,-1,1.13156789853488,1957.18823529412,0,9,1.13156789853488,0.836926889714994,,
167,277,10744,125,152,5,83,2,31,4632,15,-1,0.880397237,0.602888087,3,0.018050541516246,5827,1,127806,pt,Taxa de mortalidade         ,1229.3,939.6,15,1.06650548998335,2913.51083032491,1,195,1.06650548998335,0.880397236614853,,
45,95,10834,11,84,6,7,0,95,3863,-1,-1,0.833549055,0.473684211,44,0,5857,0,404218,ca,Taxa de mortalitat         ,1125.3,810.6,-1,13.4159189067673,2928.5,0,16,13.4159189067673,0.833549055138493,,
107,178,12106,30,148,38,12,43,241,5633,50,-1,0.867388603,0.601123596,4,0,5555,9.5,155896,tr,Tecavüz           ,1299.6,1240.2,50,1.35975900442218,2777.5,9.5,56,1.35975900442218,0.86738860287591,,
8,9,7041,0,9,15,0,14,32,1138,-1,-1,0.866432337,0.888888889,3,0.111111111111111,453,0,476717,id,Tedros Adhanom          ,711.4,246,-1,0.886526069127124,226.566666666667,0,46,0.886526069127124,0.866432337434095,,
406,1005,7942,172,833,330,51,82,1395,30114,36,17.9,0.880255031,0.4039801,61,0.098507462686567,2872,6,709,en,Tedros Adhanom          ,1275.4,6613.6,36,18.5857649588281,1436.05910447761,6,12,18.5859731243123,0.880601973356367,,
7,20,7241,0,20,72,1,0,24,728,-1,-1,0.864010989,0.35,16,0,316,11,408346,ca,Tedros Adhanom          ,745.9,155.2,-1,5.10840659340659,158,11,24,5.10840659340659,0.864010989010989,,
44,76,6972,30,46,24,3,4,48,3437,30,-1,0.887692755,0.578947368,6,0,1393,14,552809,it,Tedros Adhanom          ,737.5,708.2,30,1.98524723213329,696.5,14,108,1.98524723213329,0.887692755309863,,
43,64,638,24,40,23,7,1,41,1704,80,-1,0.882042254,0.671875,3,0.03125,962,118.5,121925,pt,Tedros Adhanom          ,100.7,357.6,80,1.02610035211268,481.01875,118.5,95,1.02599490549321,0.881866509155345,,
73,168,2608,27,141,31,3,1,100,13905,54,-1,0.892340885,0.43452381,8,0,1437,1,425406,fr,Tedros Adhanom Ghebreyesus         ,335.6,2821.4,54,2.67469024503005,718.5,1,22,2.67454426752563,0.892097588733196,,
43,63,858,17,46,15,7,1,51,5207,56,-1,0.872479355,0.682539683,3,0,679,19,501181,de,Tedros Adhanom Ghebreyesus         ,120.1,1062.2,56,1.01396380330507,339.5,19,17,1.01459823998684,0.873536749184418,,
12,18,6909,4,14,14,2,13,33,596,70,-1,0.845637584,0.666666667,3,0,450,60,159009,tr,Tedros Adhanom Ghebreyesus         ,701.9,137.6,70,1.00738255033557,225,60,39,1.00707070707071,0.845117845117845,,
52,107,10484,13,94,38,6,2,34,5516,-1,-1,0.84626541,0.485981308,7,0,5169,48,416397,ca,Tefló           ,1101.6,1117.6,-1,2.31617046078358,2584.5,48,106,2.31617046078358,0.846265409717186,,
54,79,10806,15,64,6,3,2,21,2993,52,-1,0.842298697,0.683544304,4,0,5663,31,166048,tr,Teflon           ,1117.8,607.8,52,1.29525263589726,2831.5,31,139,1.29525263589726,0.842298696959572,,
49,74,10708,13,61,1,0,4,12,2115,-1,-1,0.898817967,0.662162162,2,0,5392,0,478640,id,Tekanan darah          ,1104.3,429.4,-1,0.741993482844547,2696,0,512,0.741993482844547,0.898817966903073,,
151,277,12328,78,199,177,8,115,234,40034,-1,-1,0.892616276,0.545126354,8,0.050541516245487,5495,0,480836,id,Tekanan darah tinggi         ,1391.7,8146.4,-1,2.60849395342479,2747.53032490975,0,46,2.60849395342479,0.89261627616526,,
6,15,6907,0,15,74,1,0,39,3770,13,-1,0.860477454,0.4,4,0,261,52,154845,tr,Temel çoğalma sayısı         ,711.2,769.6,13,1.47628647214854,130.5,52,65,1.47628647214854,0.860477453580902,,
85,109,10788,40,69,5,8,3,50,2885,13,-1,0.875563258,0.779816514,5,0.009174311926606,5371,22,545101,it,Temperatura corporea umana         ,1135.9,598.2,13,1.55744804668246,2685.50550458716,22,255,1.55744804668246,0.875563258232236,,
186,299,10717,111,188,29,37,1,99,16091,39,-1,0.890808527,0.622073579,9,0.030100334448161,5880,2,440063,fr,Température corporelle humaine         ,1226.6,3258.2,39,2.86124096874611,2940.01806020067,2,68,2.86124096874611,0.8908085265055,,
26,34,7027,11,23,22,1,1,42,3686,-26,-1,0.886597938,0.764705882,2,0,1895,1,545681,it,Tempesta di citochine         ,723.9,754.4,-26,0.673135233474833,947.5,1,46,0.67309829469247,0.886536373507057,,
13,19,2173,6,13,18,1,1,26,3634,56,-1,0.897908641,0.684210526,3,0,4292,26,122434,pt,Tempestade de citocinas         ,229.8,737.6,56,1.02821886858037,2146,26,198,1.02821886858037,0.897908640616401,,
12,15,9949,0,15,10,0,1,39,3534,-1,-1,0.883135257,0.8,4,0,4528,0,487759,id,Tenggelam           ,1003.8,722.8,-1,1.24988115449915,2264,0,671,1.24988115449915,0.883135257498585,,
4,6,538,0,6,45,1,25,95,25534,-1,-1,0.886621759,0.666666667,5,0,374,72,491292,id,Teori kuman penyakit         ,65.4,5154.8,-1,1.6319730555338,187,72,11,1.6319730555338,0.886621759222997,,
26,54,9388,3,51,2,0,44,104,4296,-1,-1,0.851722533,0.481481481,5,0.111111111111111,5006,0,404760,ca,Teoria dels humors         ,960.9,918.4,-1,1.72214463066418,2503.06666666667,0,16,1.72214463066418,0.851722532588454,,
20,30,11543,8,22,4,3,1,25,2373,70,-1,0.895069532,0.666666667,1,0,3344,106,127159,pt,Teoria microbiana das doenças        ,1169.8,485,70,0.437041719342604,1672,106,523,0.437041719342604,0.895069532237674,,
18,38,10062,0,38,4,0,80,198,4347,-1,-1,0.860823556,0.473684211,6,0,4380,0,406053,ca,Teoria microbiana de la malaltia       ,1022,980.6,-1,2.03228360756965,2190,0,107,2.03228360756965,0.86082355647573,,
67,136,10208,32,104,9,4,2,122,9255,0,-1,0.86537007,0.492647059,9,0,5570,2.5,546706,it,Teoria umorale          ,1081.2,1900.6,0,2.92363380684527,2785,2.5,35,2.92363380684527,0.865370070232307,,
9,15,7100,0,15,11,0,5,11,2217,-1,-1,0.890843482,0.6,1,0,2645,0,496652,id,Terapi elektrokonvulsif          ,718.5,449.8,-1,0.474506089309878,1322.5,0,45,0.47453561767358,0.890892696122633,,
84,134,11542,38,96,34,18,1,75,17941,76,-1,0.88417591,0.626865672,4,0,5277,73,124588,pt,Terapia cognitivo-comportamental          ,1227.2,3618.6,76,1.35438614297112,2638.5,73,69,1.35432215834908,0.88406926889025,,
11,26,7244,0,26,400,0,67,272,55666,-1,-1,0.868573276,0.423076923,4,0,312,0,405733,ca,Teràpia cognitivoconductual          ,814.4,11268.8,-1,1.46729781194984,156,0,21,1.46729781194984,0.868573276326663,,
24,33,11905,1,32,8,1,0,8,1898,-1,-1,0.865648051,0.727272727,1,0,4234,37,412771,ca,Teràpia electroconvulsiva          ,1206.9,382.8,-1,0.383025193984098,2117,37,23,0.383025193984098,0.865648050579557,,
153,302,12121,114,188,54,22,0,82,15285,11,-1,0.888518155,0.506622517,6,0.009933774834437,5763,12,547483,it,Terapia elettroconvulsivante          ,1362.1,3089.8,11,2.02913738309861,2881.5059602649,12,161,2.02882472546847,0.887997059003737,,
60,78,12123,17,61,11,5,27,120,3174,2,-1,0.888468809,0.769230769,6,0,4986,2,545102,it,Terapia intensiva          ,1253.1,693.6,2,1.87154282390577,2493,2,170,1.87154282390577,0.888468809073724,,
36,57,10120,12,45,7,4,2,20,923,-35,-1,0.893824485,0.631578947,5,0,5431,356,128221,pt,Terapia intravenosa          ,1040.1,193.4,-35,1.65734732280322,2715.5,356,416,1.65734732280322,0.893824485373781,,
10,22,983,5,17,21,1,0,38,2613,-1,-1,0.862227325,0.454545455,2,0,2815,5,406671,ca,Teràpia intravenosa          ,111.6,537.8,-1,0.844609122221062,1407.5,5,225,0.844609122221062,0.862227324913892,,
